transaction_id,customer_id,date,amount,product_id
T4703,C1272,2024-01-21,99.72,6
T4704,C1123,2023-02-26,19.73,15
T4705,C1179,2023-12-23,14.71,41
T4706,C1076,2023-04-29,70.7,33
T4707,C1091,2023-05-29,24.49,43
T4708,C1191,2024-04-04,47.71,3
T4709,C1198,2023-08-07,118.28,13
T4710,C1142,2024-03-31,123.56,5
T4711,C1098,2024-05-04,32.54,11
T4712,C1007,2023-05-25,68.98,37
T4713,C1166,2024-07-02,35.81,18
T4714,C1020,2023-09-16,22.26,49
T4715,C1029,2023-04-16,33.51,39
T4716,C1078,2023-06-14,51.35,40
T4717,C1169,2023-01-07,17.58,49
T4718,C1007,2023-04-10,53.49,28
T4719,C1143,2024-07-11,54.24,27
T4720,C1157,2023-03-28,18.21,31
T4721,C1193,2024-05-13,26.47,20
T4722,C1275,2024-01-18,2.87,46
T4723,C1170,2023-12-19,98.62,18
T4724,C1077,2024-05-26,93.98,23
T4725,C1171,2024-04-18,49.75,22
T4726,C1273,2023-10-28,123.01,20
T4727,C1221,2023-12-11,30.67,12
T4728,C1090,2024-07-27,22.62,35
T4729,C1040,2024-06-08,17.31,35
T4730,C1144,2023-07-14,15.23,13
T4731,C1225,2023-05-22,53.51,29
T4732,C1178,2023-01-22,65.91,42
T4733,C1187,2023-09-15,50.37,18
T4734,C1068,2023-12-27,54.46,46
T4735,C1206,2024-01-24,68.34,35
T4736,C1188,2024-08-01,11.01,9
T4737,C1119,2023-05-06,81.29,39
T4738,C1213,2023-10-16,142.8,14
T4739,C1025,2024-02-19,91.68,10
T4740,C1046,2023-02-23,93.66,21
T4741,C1276,2023-06-02,31.06,20
T4742,C1143,2024-03-03,73.13,37
T4743,C1248,2024-02-16,81.92,31
T4744,C1183,2023-04-28,20.39,18
T4745,C1292,2024-04-11,62.27,37
T4746,C1206,2024-05-21,69.87,6
T4747,C1138,2023-09-04,53.73,4
T4748,C1287,2023-07-11,26.94,23
T4749,C1265,2024-07-28,32.1,6
T4750,C1270,2023-06-02,43.47,22
T4751,C1261,2024-01-02,2.69,39
T4752,C1101,2023-07-30,40.02,21
T4753,C1164,2024-03-14,110.17,38
T4754,C1288,2023-12-27,54.85,38
T4755,C1270,2023-01-12,85.72,11
T4756,C1147,2023-02-01,63.63,25
T4757,C1244,2023-03-07,39.22,20
T4758,C1200,2024-07-28,54.26,23
T4759,C1030,2024-02-17,23.52,34
T4760,C1187,2023-07-09,34.39,25
T4761,C1040,2024-07-01,36.32,25
T4762,C1273,2023-06-25,81.69,36
T4763,C1122,2023-12-31,77.84,39
T4764,C1047,2023-10-08,69.97,10
T4765,C1159,2024-06-13,35.31,11
T4766,C1027,2023-10-07,4.16,46
T4767,C1195,2023-02-04,40.96,21
T4768,C1248,2023-08-19,71.58,36
T4769,C1169,2024-06-01,62.83,17
T4770,C1096,2023-08-17,70.64,27
T4771,C1262,2024-05-23,44.36,42
T4772,C1015,2023-01-18,85.32,25
T4773,C1240,2023-12-31,54.07,17
T4774,C1216,2023-03-28,24.61,49
T4775,C1030,2023-09-07,91.1,36
T4776,C1297,2023-11-09,24.41,46
T4777,C1101,2024-02-13,35.21,22
T4778,C1287,2024-02-26,11.28,42
T4779,C1266,2023-05-22,99.48,9
T4780,C1049,2024-02-10,49.39,44
T4781,C1226,2024-01-23,87.21,31
T4782,C1171,2023-01-09,76.45,24
T4783,C1004,2024-02-07,15.24,8
T4784,C1112,2024-06-24,59.27,16
T4785,C1188,2023-11-10,32.11,6
T4786,C1035,2023-04-22,50.44,35
T4787,C1037,2023-05-31,19.19,43
T4788,C1149,2024-03-22,66.36,10
T4789,C1151,2023-01-02,75.87,44
T4790,C1276,2023-04-08,64.36,17
T4791,C1298,2023-04-24,73.54,18
T4792,C1254,2023-05-18,49.76,22
T4793,C1022,2024-04-28,73.2,18
T4794,C1173,2023-03-12,27.86,31
T4795,C1247,2023-05-04,16.04,30
T4796,C1156,2024-05-28,82.54,38
T4797,C1145,2023-02-13,41.79,31
T4798,C1013,2023-06-22,72.79,39
T4799,C1293,2023-05-24,31.7,29
T4800,C1148,2024-04-06,58.59,30
T4801,C1257,2023-10-29,98.26,14
T4802,C1151,2023-03-29,39.51,6
T4803,C1019,2023-12-07,144.71,39
T4804,C1063,2024-06-09,44.94,33
T4805,C1192,2024-05-23,65.44,15
T4806,C1075,2024-06-21,68.99,35
T4807,C1258,2024-05-10,31.65,43
T4808,C1114,2024-05-16,17.88,28
T4809,C1083,2024-07-15,24.33,47
T4810,C1103,2023-12-19,40.53,47
T4811,C1211,2024-05-27,85.14,14
T4812,C1072,2023-07-07,61.64,35
T4813,C1076,2023-09-19,37.46,30
T4814,C1281,2023-07-12,112.53,12
T4815,C1061,2023-03-24,44.14,35
T4816,C1119,2023-02-04,42.13,22
T4817,C1099,2024-07-08,134.25,12
T4818,C1100,2024-01-29,23.31,18
T4819,C1087,2023-05-13,42.02,48
T4820,C1036,2023-07-14,82.08,17
T4821,C1288,2023-12-27,47.09,22
T4822,C1294,2023-03-20,63.07,15
T4823,C1070,2023-06-03,88.79,26
T4824,C1276,2023-02-22,74.21,44
T4825,C1127,2024-04-18,11.66,18
T4826,C1239,2023-08-12,119.24,5
T4827,C1145,2023-04-27,94.89,20
T4828,C1097,2023-04-22,38.53,26
T4829,C1207,2023-09-02,95.34,5
T4830,C1123,2024-02-05,115.7,19
T4831,C1290,2023-05-08,85.02,46
T4832,C1278,2023-04-27,49.06,14
T4833,C1184,2024-05-14,76.37,44
T4834,C1185,2023-01-01,105.13,34
T4835,C1258,2023-12-26,85.64,38
T4836,C1266,2023-01-09,53.29,3
T4837,C1039,2024-01-01,74.02,49
T4838,C1032,2023-06-05,83.22,49
T4839,C1198,2023-07-02,45.3,43
T4840,C1275,2023-10-18,69.74,37
T4841,C1051,2023-04-13,141.8,31
T4842,C1251,2024-02-29,90.97,45
T4843,C1261,2024-05-12,148.86,2
T4844,C1171,2023-09-05,95.78,17
T4845,C1178,2024-03-19,24.23,48
T4846,C1196,2024-03-21,86.82,24
T4847,C1040,2024-03-01,176.1,39
T4848,C1076,2024-03-18,122.03,31
T4849,C1255,2024-08-01,27.64,26
T4850,C1177,2023-05-15,26.62,44
T4851,C1157,2023-11-21,9.47,25
T4852,C1206,2024-07-05,36.96,48
T4853,C1145,2023-04-14,60.42,31
T4854,C1281,2023-07-20,39.91,8
T4855,C1024,2023-12-20,63.44,36
T4856,C1205,2023-02-19,109.26,48
T4857,C1272,2023-06-16,85.43,27
T4858,C1157,2023-06-29,75.55,22
T4859,C1154,2023-10-25,37.37,18
T4860,C1269,2023-11-16,21.53,25
T4861,C1259,2023-09-24,73.42,4
T4862,C1110,2024-04-17,44.15,40
T4863,C1022,2023-11-23,80.65,20
T4864,C1287,2024-03-07,36.15,3
T4865,C1203,2024-06-18,79.7,5
T4866,C1283,2023-11-26,57.39,11
T4867,C1112,2024-04-14,46.27,19
T4868,C1185,2023-09-28,14.92,42
T4869,C1160,2023-08-29,31.11,43
T4870,C1109,2023-01-27,32.74,35
T4871,C1187,2024-04-19,29.99,40
T4872,C1136,2023-02-20,75.41,3
T4873,C1247,2024-05-14,58.33,25
T4874,C1064,2023-04-02,92.88,26
T4875,C1276,2024-03-24,42.1,34
T4876,C1186,2024-07-22,26.13,46
T4877,C1050,2023-11-16,29.16,21
T4878,C1015,2024-03-20,62.42,4
T4879,C1257,2024-06-05,22.4,28
T4880,C1202,2024-05-02,18.95,38
T4881,C1035,2023-10-13,125.43,44
T4882,C1258,2024-06-14,45.25,7
T4883,C1003,2023-03-03,62.96,47
T4884,C1095,2023-02-27,23.28,33
T4885,C1090,2023-06-07,148.65,14
T4886,C1168,2024-07-31,102.32,25
T4887,C1085,2024-01-17,107.58,38
T4888,C1257,2023-04-19,46.73,13
T4889,C1231,2023-08-08,28.35,19
T4890,C1101,2023-01-08,30.02,5
T4891,C1168,2023-09-03,42.35,23
T4892,C1028,2023-12-15,43.41,39
T4893,C1116,2023-08-22,14.44,20
T4894,C1046,2023-10-19,27.97,27
T4895,C1237,2023-04-22,93.25,8
T4896,C1064,2023-02-10,70.35,32
T4897,C1280,2023-02-24,174.82,12
T4898,C1223,2024-01-29,23.98,12
T4899,C1192,2023-01-29,60.24,43
T4900,C1127,2023-04-19,30.4,4
T4901,C1195,2024-01-26,44.81,29
T4902,C1121,2024-04-05,39.15,28
T4903,C1258,2023-07-07,109.62,8
T4904,C1243,2023-10-12,138.77,23
T4905,C1087,2023-09-22,55.22,49
T4906,C1283,2024-03-18,53.97,36
T4907,C1298,2024-06-26,48.13,39
T4908,C1051,2024-04-29,44.94,11
T4909,C1052,2023-12-30,11.79,38
T4910,C1004,2024-03-10,53.15,33
T4911,C1013,2024-04-15,105.79,27
T4912,C1030,2024-05-10,69.5,31
T4913,C1246,2024-03-18,107.4,30
T4914,C1232,2024-02-21,36.0,8
T4915,C1052,2024-07-07,60.85,8
T4916,C1226,2023-07-31,46.16,34
T4917,C1100,2023-02-08,47.08,9
T4918,C1111,2023-10-16,46.0,17
T4919,C1153,2023-08-11,131.7,33
T4920,C1184,2023-01-24,118.99,10
T4921,C1033,2024-07-04,57.48,33
T4922,C1269,2024-07-20,84.57,37
T4923,C1127,2023-09-27,65.63,20
T4924,C1136,2024-02-29,51.0,7
T4925,C1106,2024-07-03,129.83,40
T4926,C1244,2023-10-03,52.42,5
T4927,C1025,2023-04-18,51.04,12
T4928,C1010,2023-03-07,47.52,44
T4929,C1180,2023-02-04,54.87,8
T4930,C1260,2023-02-08,49.58,49
T4931,C1135,2024-06-03,93.34,3
T4932,C1062,2024-02-13,90.35,12
T4933,C1047,2023-08-27,21.26,46
T4934,C1133,2024-07-11,15.61,38
T4935,C1236,2023-10-22,67.92,26
T4936,C1288,2023-08-06,27.24,47
T4937,C1123,2024-06-27,49.14,29
T4938,C1111,2024-02-24,30.4,5
T4939,C1007,2023-05-08,122.05,33
T4940,C1256,2024-02-09,52.58,38
T4941,C1263,2024-07-15,55.58,6
T4942,C1052,2023-08-16,62.55,38
T4943,C1122,2023-08-18,8.88,44
T4944,C1050,2023-11-08,44.58,47
T4945,C1027,2023-05-24,97.79,48
T4946,C1240,2024-06-28,69.49,44
T4947,C1086,2023-05-16,122.35,12
T4948,C1263,2024-04-12,105.45,18
T4949,C1076,2023-10-28,40.79,12
T4950,C1048,2024-01-17,67.38,39
T4951,C1013,2023-09-28,144.37,42
T4952,C1113,2024-02-04,55.48,16
T4953,C1099,2024-05-28,64.75,25
T4954,C1088,2023-11-21,70.95,27
T4955,C1050,2023-01-30,25.31,10
T4956,C1027,2024-03-01,43.99,7
T4957,C1064,2023-01-26,57.37,48
T4958,C1190,2023-11-22,36.45,37
T4959,C1202,2023-03-30,48.14,42
T4960,C1029,2024-04-22,87.58,48
T4961,C1047,2023-12-18,52.72,19
T4962,C1180,2024-01-09,34.47,2
T4963,C1006,2024-03-29,72.0,31
T4964,C1125,2023-05-23,55.28,12
T4965,C1053,2023-10-06,128.65,36
T4966,C1280,2023-04-25,68.23,12
T4967,C1088,2023-12-22,37.66,18
T4968,C1111,2023-08-24,28.45,42
T4969,C1049,2024-01-08,72.0,29
T4970,C1133,2023-12-18,179.39,14
T4971,C1179,2023-01-12,22.58,19
T4972,C1205,2023-04-29,51.61,15
T4973,C1263,2023-05-23,29.32,42
T4974,C1050,2023-08-10,91.72,23
T4975,C1249,2024-08-01,56.37,12
T4976,C1205,2023-10-01,56.75,22
T4977,C1141,2023-07-11,41.95,23
T4978,C1260,2024-05-06,67.85,5
T4979,C1235,2024-07-03,58.54,3
T4980,C1166,2023-06-20,73.48,36
T4981,C1237,2023-10-13,40.59,30
T4982,C1192,2023-03-20,26.32,5
T4983,C1190,2023-05-10,33.95,3
T4984,C1043,2023-11-05,77.08,8
T4985,C1240,2023-01-02,37.78,17
T4986,C1012,2024-02-23,36.55,11
T4987,C1113,2023-05-07,77.85,38
T4988,C1068,2023-10-24,7.35,48
T4989,C1224,2023-07-06,26.57,27
T4990,C1183,2023-05-21,39.6,33
T4991,C1156,2023-09-12,13.09,17
T4992,C1126,2024-01-31,90.14,29
T4993,C1221,2023-09-17,30.92,24
T4994,C1097,2024-02-11,63.26,16
T4995,C1221,2023-11-15,79.1,6
T4996,C1293,2024-03-11,49.35,49
T4997,C1019,2023-10-03,23.85,13
T4998,C1205,2023-12-14,47.52,39
T4999,C1250,2023-01-20,36.46,46
